_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
46,recon_debug,autonomous,47,1.4,-8.676973568998148,47,8.2,recon_debug,-8.676973568998148,8.676973568998148,7.332302643100185,8.676973568998148,-1.0,18.0,autonomous,DIAG_STEER,232,47,7.5,recon_debug,7.9194190850617225,False,16.77676340246891,autonomous,DIAG_MOTOR,233,0.55,True,0.0,0.7613317114966256,,0.053007338517184914,91,0.6889516876803504,0.5528960824012756,0.6461724993311847,0.0427791883491657,0.021185150370001793,0.027982243,DIAG_NAV,235,front_turn,10.720371240749955,11.631104987961324,0.0,24.791353054280425,35.0,16.77676340246891,8.676973568998148,8.676973568998148,24.791353054280425,47,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,236
47,recon_debug,autonomous,48,1.4,-8.344916617911723,48,8.2,recon_debug,-8.344916617911723,8.344916617911723,7.365508338208827,8.344916617911723,-1.0,18.0,autonomous,DIAG_STEER,237,48,7.5,recon_debug,7.922676764998518,False,16.907070599940706,autonomous,DIAG_MOTOR,238,0.55,True,0.0,0.7608434643064227,,0.07962578121158811,91,0.6891177462206947,0.551093339920044,0.6261708835517269,0.06294686266896772,0.021083135157823563,0.050487821,DIAG_NAV,240,front_turn,10.722921621054411,11.271075903931084,0.0,23.84261890831921,35.0,16.907070599940706,8.344916617911723,8.344916617911723,23.84261890831921,48,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,241
48,recon_debug,autonomous,49,1.4,-8.327294336580152,49,8.2,recon_debug,-8.327294336580152,8.327294336580152,7.367270566341984,8.327294336580152,-1.0,18.0,autonomous,DIAG_STEER,242,49,7.5,recon_debug,7.92284965025855,False,16.913986010342033,autonomous,DIAG_MOTOR,243,0.55,True,0.0,0.7601069808006287,,0.0803278512838814,91,0.6881365593936708,0.5502933263778687,0.6246848754049126,0.06345168398875817,0.02132093906402588,0.023103813,DIAG_NAV,245,front_turn,10.716976523399353,11.244327757288426,0.0,23.792269533086152,35.0,16.913986010342033,8.327294336580152,8.327294336580152,23.792269533086152,49,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,246
49,recon_debug,autonomous,50,1.4,-8.335501773408888,50,8.2,recon_debug,-8.335501773408888,8.335501773408888,7.366449822659111,8.335501773408888,-1.0,18.0,autonomous,DIAG_STEER,247,50,7.5,recon_debug,7.922769130329057,False,16.91076521316227,autonomous,DIAG_MOTOR,248,0.55,True,0.0,0.7495856791734695,,0.06913655481356032,91,0.6801904763494219,0.5541238188743591,0.6251762938970814,0.055014182452340514,0.021251719444990158,0.019763977000000002,DIAG_NAV,250,front_turn,10.718707013875246,11.253173290147465,0.0,23.815719352596822,36.0,16.91076521316227,8.335501773408888,8.335501773408888,23.815719352596822,50,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,251
50,recon_debug,autonomous,51,1.4,-8.319292112554916,51,8.2,recon_debug,-8.319292112554916,8.319292112554916,7.368070788744507,8.319292112554916,-1.0,18.0,autonomous,DIAG_STEER,252,51,7.5,recon_debug,7.922928156926071,False,16.917126277042843,autonomous,DIAG_MOTOR,253,0.55,True,0.0,0.7489157170057297,,0.06978983026655282,91,0.6801153676850455,0.5560045838356018,0.6246641391166011,0.05545122856844445,0.021069716662168503,0.044314108000000005,DIAG_NAV,255,front_turn,10.723257083445787,11.24395450409882,0.0,23.76940603587119,36.0,16.917126277042843,8.319292112554916,8.319292112554916,23.76940603587119,51,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,256
51,recon_debug,autonomous,52,1.4,-8.560481853053595,52,8.2,recon_debug,-8.560481853053595,8.560481853053595,7.343951814694639,8.560481853053595,-1.0,18.0,autonomous,DIAG_STEER,257,52,7.5,recon_debug,7.920561939396179,False,16.822477575847152,autonomous,DIAG_MOTOR,258,0.55,True,0.0,0.7566022515296936,,0.05778740638246139,91,0.6840773156711033,0.5503324866294861,0.6379412972442214,0.0461360184268819,0.021080277860164642,0.067076091,DIAG_NAV,260,front_turn,10.722993053495884,11.482943350395987,0.0,24.45851958015313,36.0,16.822477575847152,8.560481853053595,8.560481853053595,24.45851958015313,52,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,261
52,recon_debug,autonomous,53,1.4,-8.257596156982471,53,8.2,recon_debug,-8.257596156982471,8.257596156982471,7.3742403843017525,8.257596156982471,-1.0,18.0,autonomous,DIAG_STEER,262,53,7.5,recon_debug,7.923533431641725,False,16.941337265669002,autonomous,DIAG_MOTOR,263,0.55,True,0.0,0.7424075854452032,,0.06831810324255264,91,0.67431158879224,0.5525130033493042,0.6201974218734084,0.054114166918831565,0.02106383442878723,0.020833818,DIAG_NAV,265,front_turn,10.72340413928032,11.163553593721351,0.0,23.593131877092773,37.0,16.941337265669002,8.257596156982471,8.257596156982471,23.593131877092773,53,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,266
53,recon_debug,autonomous,54,1.4,-8.236438553524092,54,8.2,recon_debug,-8.236438553524092,8.236438553524092,7.37635614464759,8.236438553524092,-1.0,18.0,autonomous,DIAG_STEER,267,54,7.5,recon_debug,7.9237410005544415,False,16.949640022177668,autonomous,DIAG_MOTOR,268,0.55,True,0.0,0.7400396623109516,,0.06767733141102573,91,0.6735576058135313,0.5558966398239136,0.6199213647301874,0.053636241083343826,0.021077385172247887,0.061949683000000005,DIAG_NAV,270,front_turn,10.723065370693803,11.158584565143373,0.0,23.532681581497407,37.0,16.949640022177668,8.236438553524092,8.236438553524092,23.532681581497407,54,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,271
54,recon_debug,autonomous,55,1.4,-8.395646248529909,55,8.2,recon_debug,-8.395646248529909,8.395646248529909,7.360435375147008,8.395646248529909,-1.0,18.0,autonomous,DIAG_STEER,272,55,7.5,recon_debug,7.922179076576922,False,16.8871630630769,autonomous,DIAG_MOTOR,273,0.55,True,0.0,0.7445534122617621,,0.05919453483074903,91,0.675284694222843,0.5567163825035095,0.6281733936782367,0.04711130054460631,0.021101662889122963,0.007658827000000001,DIAG_NAV,275,front_turn,10.722458427771926,11.30712108620826,0.0,23.987560710085457,37.0,16.8871630630769,8.395646248529909,8.395646248529909,23.987560710085457,55,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,276
55,recon_debug,autonomous,56,1.4,-8.393930691376065,56,8.2,recon_debug,-8.393930691376065,8.393930691376065,7.360606930862393,8.393930691376065,-1.0,18.0,autonomous,DIAG_STEER,277,56,7.5,recon_debug,7.922195907232333,False,16.887836289293332,autonomous,DIAG_MOTOR,278,0.55,True,0.0,0.7441444208747462,,0.05892558892567953,91,0.6750891068402458,0.5567789077758789,0.6281109439075188,0.04697816293272707,0.021351665258407593,0.031845554000000005,DIAG_NAV,280,front_turn,10.71620836853981,11.305996990335338,0.0,23.98265911821733,37.0,16.887836289293332,8.393930691376065,8.393930691376065,23.98265911821733,56,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,281
56,recon_debug,autonomous,57,1.4,-8.304357897357765,57,8.2,recon_debug,-8.304357897357765,8.304357897357765,7.3695642102642225,8.304357897357765,-1.0,18.0,autonomous,DIAG_STEER,282,57,7.5,recon_debug,7.9230746706281945,False,16.922986825127786,autonomous,DIAG_MOTOR,283,0.55,True,0.0,0.7421115260375174,,0.06420475890627131,91,0.6736773094710182,0.5550554990768433,0.6226125126063489,0.05106479686466937,0.021435001865029335,0.054954384,DIAG_NAV,285,front_turn,10.714124953374267,11.20702522691428,0.0,23.726736849593614,37.0,16.922986825127786,8.304357897357765,8.304357897357765,23.726736849593614,57,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,286
57,recon_debug,autonomous,58,1.4,-8.327613697573542,58,8.2,recon_debug,-8.327613697573542,8.327613697573542,7.367238630242645,8.327613697573542,-1.0,18.0,autonomous,DIAG_STEER,287,58,7.5,recon_debug,7.922846517133653,False,16.91386068534614,autonomous,DIAG_MOTOR,288,0.55,True,0.0,0.738545835018158,,0.05874063521623611,91,0.6724852533901439,0.555209219455719,0.6256039852994719,0.04688126809067196,0.0215863399207592,0.000765399,DIAG_NAV,290,front_turn,10.71034150198102,11.260871735390495,0.0,23.793181993067265,37.0,16.91386068534614,8.327613697573542,8.327613697573542,23.793181993067265,58,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,291
58,recon_debug,autonomous,59,1.4,-8.19031847987595,59,8.2,recon_debug,-8.19031847987595,8.19031847987595,7.380968152012405,8.19031847987595,-1.0,18.0,autonomous,DIAG_STEER,292,59,7.5,recon_debug,7.924193466428489,False,16.96773865713959,autonomous,DIAG_MOTOR,293,0.55,True,0.0,0.7386194718511481,,0.0700220449224991,91,0.6715158259167391,0.5527213215827942,0.6158502097045925,0.05566561621214662,0.02160099521279335,0.025059773,DIAG_NAV,295,front_turn,10.709975119680166,11.085303774682664,0.0,23.400909942502715,37.0,16.96773865713959,8.19031847987595,8.19031847987595,23.400909942502715,59,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,296
59,recon_debug,autonomous,60,1.4,-8.197969314002146,60,8.2,recon_debug,-8.197969314002146,8.197969314002146,7.380203068599785,8.197969314002146,-1.0,18.0,autonomous,DIAG_STEER,297,60,7.5,recon_debug,7.924118407108843,False,16.964736284353705,autonomous,DIAG_MOTOR,298,0.55,True,0.0,0.7398463707221182,,0.07062438590561643,91,0.6729802051011253,0.5526857376098633,0.6169320671100254,0.05604813799109994,0.021401099860668182,0.048176307,DIAG_NAV,300,front_turn,10.714972503483295,11.104777207980456,0.0,23.42276946857756,37.0,16.964736284353705,8.197969314002146,8.197969314002146,23.42276946857756,60,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,301
60,recon_debug,autonomous,61,1.4,-8.710975920802902,61,8.2,recon_debug,-8.710975920802902,8.710975920802902,7.328902407919709,8.710975920802902,-1.0,18.0,autonomous,DIAG_STEER,302,61,7.5,recon_debug,7.919085501383032,False,16.763420055321287,autonomous,DIAG_MOTOR,303,0.55,True,0.0,0.7654783498673212,,0.054378274699737286,91,0.6913552466366026,0.5517542958259583,0.6477048171524222,0.04365042948418043,0.02119019255042076,0.019832661,DIAG_NAV,305,front_turn,10.720245186239481,11.6586867087436,0.0,24.888502630865435,35.0,16.763420055321287,8.710975920802902,8.710975920802902,24.888502630865435,61,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,306
61,recon_debug,autonomous,62,1.4,-8.556402762484703,62,8.2,recon_debug,-8.556402762484703,8.556402762484703,7.344359723751529,8.556402762484703,-1.0,18.0,autonomous,DIAG_STEER,307,62,7.5,recon_debug,7.920601957746836,False,16.82407830987343,autonomous,DIAG_MOTOR,308,0.55,True,0.0,0.7519515752792358,,0.05346971711721914,91,0.6815292017800467,0.5524417161941528,0.6384527066903939,0.04307649508965286,0.02119169570505619,0.038703759000000004,DIAG_NAV,310,front_turn,10.720207607373595,11.49214872042709,0.0,24.446865035670584,36.0,16.82407830987343,8.556402762484703,8.556402762484703,24.446865035670584,62,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,311
62,recon_debug,autonomous,63,1.4,-8.401016499070101,63,8.2,recon_debug,-8.401016499070101,8.401016499070101,7.3598983500929895,8.401016499070101,-1.0,18.0,autonomous,DIAG_STEER,312,63,7.5,recon_debug,7.922126391164426,False,16.885055646577037,autonomous,DIAG_MOTOR,313,0.55,True,0.0,0.7479621827602386,,0.06216491753002629,91,0.679476627281734,0.5500286817550659,0.629806851288785,0.04966977599294896,0.021342456340789795,0.06530822,DIAG_NAV,315,front_turn,10.716438591480255,11.33652332319813,0.0,24.002904283057433,36.0,16.885055646577037,8.401016499070101,8.401016499070101,24.002904283057433,63,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,316
63,recon_debug,autonomous,64,1.4,-8.123164272135494,64,8.2,recon_debug,-8.123164272135494,8.123164272135494,7.38768357278645,8.123164272135494,-1.0,18.0,autonomous,DIAG_STEER,317,64,7.5,recon_debug,7.924852289905943,False,16.994091596237737,autonomous,DIAG_MOTOR,318,0.55,True,0.0,0.7330637103632877,,0.06994825957671684,91,0.6689684969537398,0.5522212982177734,0.6133790392459941,0.05558945770774569,0.02166486345231533,0.012827587000000001,DIAG_NAV,320,front_turn,10.708378413692117,11.040822706427894,0.0,23.20904077752998,37.0,16.994091596237737,8.123164272135494,8.123164272135494,23.20904077752998,64,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,321
64,recon_debug,autonomous,65,1.4,-8.379330199584365,65,8.2,recon_debug,-8.379330199584365,8.379330199584365,7.362066980041563,8.379330199584365,-1.0,18.0,autonomous,DIAG_STEER,322,65,7.5,recon_debug,7.922339146905593,False,16.89356587622371,autonomous,DIAG_MOTOR,323,0.55,True,0.0,0.7545315235853195,,0.0705045685172081,91,0.6831124458994184,0.553055465221405,0.6271244477784755,0.05598799812094289,0.02174207754433155,0.035236481,DIAG_NAV,325,front_turn,10.706448061391711,11.28824006001256,0.0,23.9409434273839,36.0,16.89356587622371,8.379330199584365,8.379330199584365,23.9409434273839,65,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,326
65,recon_debug,autonomous,66,1.4,-8.61435763851084,66,8.2,recon_debug,-8.61435763851084,8.61435763851084,7.338564236148915,8.61435763851084,-1.0,18.0,autonomous,DIAG_STEER,327,66,7.5,recon_debug,7.920033385288852,False,16.80133541155408,autonomous,DIAG_MOTOR,328,0.55,True,0.0,0.752779683470726,,0.04956681502086145,91,0.6818610651152475,0.5507041811943054,0.6418181729281233,0.04004289218712421,0.02144954539835453,0.009478048000000001,DIAG_NAV,330,front_turn,10.713761365041137,11.552727112706219,0.0,24.61245039574526,36.0,16.80133541155408,8.61435763851084,8.61435763851084,24.61245039574526,66,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,331
66,recon_debug,autonomous,67,1.4,-8.473060564356755,67,8.2,recon_debug,-8.473060564356755,8.473060564356755,7.352693943564324,8.473060564356755,-1.0,18.0,autonomous,DIAG_STEER,332,67,7.5,recon_debug,7.921419595220894,False,16.856783808835758,autonomous,DIAG_MOTOR,333,0.55,True,0.0,0.7406322014959235,,0.048953788079045435,91,0.6732065239373375,0.5538554787635803,0.6335197969545878,0.039686726982749644,0.02152171917259693,0.005620237,DIAG_NAV,335,front_turn,10.711957020685077,11.40335634518258,0.0,24.208744469590734,37.0,16.856783808835758,8.473060564356755,8.473060564356755,24.208744469590734,67,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,336
67,recon_debug,autonomous,68,1.4,-8.231845615714954,68,8.2,recon_debug,-8.231845615714954,8.231845615714954,7.376815438428504,8.231845615714954,-1.0,18.0,autonomous,DIAG_STEER,337,68,7.5,recon_debug,7.923786060057948,False,16.95144240231792,autonomous,DIAG_MOTOR,338,0.55,True,0.0,0.7424759958919726,,0.07048859869075172,91,0.6738605464206022,0.5519296526908875,0.617891839525404,0.05596870689519814,0.021561330184340477,0.030215218000000002,DIAG_NAV,340,front_turn,10.710966745391488,11.122053111457273,0.0,23.51955890204273,37.0,16.95144240231792,8.231845615714954,8.231845615714954,23.51955890204273,68,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,341
68,recon_debug,autonomous,69,1.4,-8.546563255298754,69,8.2,recon_debug,-8.546563255298754,8.546563255298754,7.345343674470124,8.546563255298754,-1.0,18.0,autonomous,DIAG_STEER,342,69,7.5,recon_debug,7.920698489275668,False,16.827939571026704,autonomous,DIAG_MOTOR,343,0.55,True,0.0,0.7504059135913849,,0.052727280505772293,91,0.6806606837681362,0.5527721047401428,0.6380458998457564,0.04261478392237967,0.021575074642896652,0.000742659,DIAG_NAV,345,front_turn,10.710623133927584,11.484826197223615,0.0,24.41875215799644,36.0,16.827939571026704,8.546563255298754,8.546563255298754,24.41875215799644,69,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,346
69,recon_debug,autonomous,70,1.4,-8.433447536340099,70,8.2,recon_debug,-8.433447536340099,8.433447536340099,7.35665524636599,8.433447536340099,-1.0,18.0,autonomous,DIAG_STEER,347,70,7.5,recon_debug,7.921808223033633,False,16.872328921345325,autonomous,DIAG_MOTOR,348,0.55,True,0.0,0.7508155584335328,,0.06237086158944294,91,0.6803455216544015,0.5528527498245239,0.630515006756393,0.049830514898008486,0.02159830555319786,0.023272940000000002,DIAG_NAV,350,front_turn,10.710042361170053,11.349270121615074,0.0,24.095564389543142,36.0,16.872328921345325,8.433447536340099,8.433447536340099,24.095564389543142,70,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,351
70,recon_debug,autonomous,71,1.4,-8.142089266149073,71,8.2,recon_debug,-8.142089266149073,8.142089266149073,7.385791073385092,8.142089266149073,-1.0,18.0,autonomous,DIAG_STEER,352,71,7.5,recon_debug,7.924666624244977,False,16.986664969799076,autonomous,DIAG_MOTOR,353,0.55,True,0.0,0.7341986361302828,,0.06953828787321553,91,0.6690486581886516,0.5520129799842834,0.6137324867888587,0.05531617139979285,0.021714862436056137,0.027104047000000003,DIAG_NAV,355,front_turn,10.707128439098597,11.047184762199457,0.0,23.263112188997354,37.0,16.986664969799076,8.142089266149073,8.142089266149073,23.263112188997354,71,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,356
71,recon_debug,autonomous,72,1.4,-8.380475709724294,72,8.2,recon_debug,-8.380475709724294,8.380475709724294,7.3619524290275695,8.380475709724294,-1.0,18.0,autonomous,DIAG_STEER,357,72,7.5,recon_debug,7.922327908756872,False,16.893116350274862,autonomous,DIAG_MOTOR,358,0.55,True,0.0,0.7545658260583877,,0.07044535995844532,91,0.6830659236226763,0.5536818504333496,0.6270851072152049,0.05598081640747129,0.02186707966029644,0.069270028,DIAG_NAV,360,front_turn,10.703323008492589,11.287531929873689,0.0,23.944216313497982,36.0,16.893116350274862,8.380475709724294,8.380475709724294,23.944216313497982,72,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,361
72,recon_debug,autonomous,73,1.4,-8.567287367349488,73,8.2,recon_debug,-8.567287367349488,8.567287367349488,7.34327126326505,8.567287367349488,-1.0,18.0,autonomous,DIAG_STEER,362,73,7.5,recon_debug,7.920495173176382,False,16.81980692705528,autonomous,DIAG_MOTOR,363,0.55,True,0.0,0.751690325140953,,0.05231992780630078,91,0.6811752540724618,0.5550554394721985,0.6390730467510481,0.042102207321413725,0.021302098408341408,0.017427872,DIAG_NAV,365,front_turn,10.717447539791465,11.503314841518867,0.0,24.477963906712827,36.0,16.81980692705528,8.567287367349488,8.567287367349488,24.477963906712827,73,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,366
73,recon_debug,autonomous,74,1.4,-8.247341260626657,74,8.2,recon_debug,-8.247341260626657,8.247341260626657,7.375265873937334,8.247341260626657,-1.0,18.0,autonomous,DIAG_STEER,367,74,7.5,recon_debug,7.923634038390064,False,16.945361535602572,autonomous,DIAG_MOTOR,368,0.55,True,0.0,0.7414941630865398,,0.06824181528028214,91,0.6731706682373496,0.5522213578224182,0.6189722958655444,0.05419837237180521,0.021726001054048538,0.040219131000000005,DIAG_NAV,370,front_turn,10.706849973648787,11.1415013255798,0.0,23.56383217321902,37.0,16.945361535602572,8.247341260626657,8.247341260626657,23.56383217321902,74,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,371
74,recon_debug,autonomous,75,1.4,-8.40185684810082,75,8.2,recon_debug,-8.40185684810082,8.40185684810082,7.359814315189917,8.40185684810082,-1.0,18.0,autonomous,DIAG_STEER,372,75,7.5,recon_debug,7.922118146831132,False,16.884725873245284,autonomous,DIAG_MOTOR,373,0.55,True,0.0,0.7539760380983352,,0.06811017294724782,91,0.6825133221490043,0.5535032749176025,0.6284543157200374,0.05405900642896692,0.021613214164972305,0.028354108000000003,DIAG_NAV,375,front_turn,10.709669645875692,11.312177682960673,0.0,24.00530528028806,36.0,16.884725873245284,8.40185684810082,8.40185684810082,24.00530528028806,75,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,376
75,recon_debug,autonomous,76,1.4,-8.40185684810082,76,8.2,recon_debug,-8.40185684810082,8.40185684810082,7.359814315189917,8.40185684810082,-1.0,18.0,autonomous,DIAG_STEER,377,76,7.5,recon_debug,7.922118146831132,False,16.884725873245284,autonomous,DIAG_MOTOR,378,0.55,True,0.0,0.7539760380983352,,0.06811017294724782,91,0.6825133221490043,0.5535032749176025,0.6284543157200374,0.05405900642896692,0.021613214164972305,0.135478644,DIAG_NAV,380,front_turn,10.709669645875692,11.312177682960673,0.0,24.00530528028806,36.0,16.884725873245284,8.40185684810082,8.40185684810082,24.00530528028806,76,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,381
76,recon_debug,autonomous,77,1.4,-8.404277882846353,77,8.2,recon_debug,-8.404277882846353,8.404277882846353,7.359572211715364,8.404277882846353,-1.0,18.0,autonomous,DIAG_STEER,382,77,7.5,recon_debug,7.9220943950129845,False,16.883775800519388,autonomous,DIAG_MOTOR,383,0.55,True,0.0,0.7536786019802093,,0.06761510133969062,91,0.6828428183283125,0.553055465221405,0.6291048075527041,0.05373801077560832,0.02178374119102955,0.033645514,DIAG_NAV,385,front_turn,10.705406470224261,11.323886535948674,0.0,24.012222522418153,36.0,16.883775800519388,8.404277882846353,8.404277882846353,24.012222522418153,77,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,386
77,recon_debug,autonomous,78,1.4,-8.435574639174007,78,8.2,recon_debug,-8.435574639174007,8.435574639174007,7.356442536082598,8.435574639174007,-1.0,18.0,autonomous,DIAG_STEER,387,78,7.5,recon_debug,7.921787354865679,False,16.87149419462717,autonomous,DIAG_MOTOR,388,0.55,True,0.0,0.7498602449893952,,0.061241907097639575,91,0.679857633795057,0.5527883172035217,0.6310322704499368,0.04882536334512026,0.02155648171901703,0.004590229,DIAG_NAV,390,front_turn,10.711087957024574,11.358580868098862,0.0,24.10164182621145,36.0,16.87149419462717,8.435574639174007,8.435574639174007,24.10164182621145,78,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,391
78,recon_debug,autonomous,79,1.4,-8.470930602413512,79,8.2,recon_debug,-8.470930602413512,8.470930602413512,7.352906939758649,8.470930602413512,-1.0,18.0,autonomous,DIAG_STEER,392,79,7.5,recon_debug,7.921440491438443,False,16.85761965753773,autonomous,DIAG_MOTOR,393,0.55,True,0.0,0.7530800610780716,,0.06157552210554,91,0.68231269632067,0.5541104078292847,0.6332602582698376,0.04905243805083244,0.02178374119102955,0.027975797,DIAG_NAV,395,front_turn,10.705406470224261,11.398684648857076,0.0,24.202658864038607,36.0,16.85761965753773,8.470930602413512,8.470930602413512,24.202658864038607,79,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,396
79,recon_debug,autonomous,80,1.4,-8.670509754776678,80,8.2,recon_debug,-8.670509754776678,8.670509754776678,7.332949024522332,8.670509754776678,-1.0,18.0,autonomous,DIAG_STEER,397,80,7.5,recon_debug,7.9194824989966985,False,16.77929995986794,autonomous,DIAG_MOTOR,398,0.55,True,0.0,0.7559709459543228,,0.048174231278675574,91,0.6841167654309954,0.5554810166358948,0.6448963042969506,0.0392204611340449,0.02170991525053978,0.023418382,DIAG_NAV,400,front_turn,10.707252118736506,11.60813347734511,0.0,24.772885013647652,36.0,16.77929995986794,8.670509754776678,8.670509754776678,24.772885013647652,80,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,401
80,recon_debug,autonomous,81,1.4,-8.257320559290244,81,8.2,recon_debug,-8.257320559290244,8.257320559290244,7.374267944070975,8.257320559290244,-1.0,18.0,autonomous,DIAG_STEER,402,81,7.5,recon_debug,7.923536135422115,False,16.941445416884587,autonomous,DIAG_MOTOR,403,0.55,True,0.0,0.7429404446953222,,0.06887346026346539,91,0.6748722668956307,0.5520963072776794,0.6202700963773418,0.05460217051828901,0.02184220217168331,0.071161895,DIAG_NAV,405,front_turn,10.703944945707917,11.16486173479215,0.0,23.592344455114986,37.0,16.941445416884587,8.257320559290244,8.257320559290244,23.592344455114986,81,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,406
81,recon_debug,autonomous,82,1.4,-8.48833212705269,82,8.2,recon_debug,-8.48833212705269,8.48833212705269,7.35116678729473,8.48833212705269,-1.0,18.0,autonomous,DIAG_STEER,407,82,7.5,recon_debug,7.921269771935354,False,16.850790877414173,autonomous,DIAG_MOTOR,408,0.55,True,0.0,0.7537178158760071,,0.060792744279869144,91,0.6823790601321629,0.5531027317047119,0.6338297776056465,0.0485492825265164,0.021755384281277657,0.02139957,DIAG_NAV,410,front_turn,10.706115392968059,11.408935996901636,0.0,24.25237750586483,36.0,16.850790877414173,8.48833212705269,8.48833212705269,24.25237750586483,82,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,411
82,recon_debug,autonomous,83,1.4,-8.58731124425427,83,8.2,recon_debug,-8.58731124425427,8.58731124425427,7.341268875574572,8.58731124425427,-1.0,18.0,autonomous,DIAG_STEER,412,83,7.5,recon_debug,7.920298726808263,False,16.811949072330524,autonomous,DIAG_MOTOR,413,0.55,True,0.0,0.7623648984091622,,0.06135989887820136,91,0.689972096019321,0.554654061794281,0.6410661680884839,0.04890592793083709,0.021670540794730186,0.044135237,DIAG_NAV,415,front_turn,10.708236480131745,11.53919102559271,0.0,24.53517498358363,35.0,16.811949072330524,8.58731124425427,8.58731124425427,24.53517498358363,83,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,416
